,gene_names,Control_Gut_1,Control_Gut_2,Control_Gut_3,Control_Gut_4,Pseudomonas_Gut_1,Pseudomonas_Gut_2,Pseudomonas_Gut_3,Pseudomonas_Gut_4,Control_Carcass_1,Control_Carcass_2,Control_Carcass_3,Control_Carcass_4,Pseudomonas_Carcass_1,Pseudomonas_Carcass_2,Pseudomonas_Carcass_3,Pseudomonas_Carcass_4
11101,LOC101894115,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
11102,LOC101894283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11103,LOC101894447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11104,LOC101894610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11105,LOC101894768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11106,LOC101894932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11107,LOC101895095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11108,LOC101895268,3,13,6,6,5,4,12,4,59,52,63,43,77,45,79,79
11109,LOC105262118,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0
11110,LOC101895439,0,0,0,0,0,1,0,0,2,2,4,0,2,5,3,4
11111,LOC101896090,0,3,0,0,0,0,0,0,1,3,2,1,1,5,1,2
11112,LOC101896247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11113,LOC101895793,2,33,9,12,4,5,8,1,68,103,109,93,77,81,55,40
11114,LOC101895966,5,80,24,25,7,8,26,5,220,336,349,184,222,215,271,219
11115,LOC101896417,2,1,1,1,0,1,1,2,1,1,1,1,1,1,1,0
11116,LOC101896596,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1
11117,LOC101896779,8,11,12,7,6,9,8,5,7,4,6,10,9,6,10,9
11118,LOC101896948,2,1,2,2,1,2,1,1,2,2,3,3,3,2,2,2
11119,LOC101897124,2,10,14,12,2,7,12,5,9,3,3,4,11,2,4,18
11120,LOC101898275,2,5,4,5,2,4,5,3,4,4,3,3,5,3,2,6
11121,LOC101897929,8,11,16,13,8,12,13,9,13,11,10,10,13,6,9,12
11122,LOC101897306,10,9,8,7,11,8,9,9,13,13,15,19,19,18,19,12
11123,LOC101898097,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11124,LOC101893270,13,5,8,10,7,19,13,19,1,2,2,2,1,2,3,3
11125,LOC101893440,9,4,16,32,16,45,36,54,2,0,1,0,1,3,1,6
11126,LOC105262119,3,5,5,5,3,4,3,7,13,16,20,19,15,19,28,16
11127,LOC101898797,34,10,22,22,15,38,18,26,2,2,2,1,2,3,2,8
11128,LOC105262120,17,8,15,13,3,32,17,25,3,3,1,2,1,3,3,9
11129,LOC101898969,48,12,17,38,32,82,28,27,9,13,13,12,18,14,16,15
11130,LOC101893605,39,20,23,30,48,45,34,52,5,3,6,4,6,7,5,5
11131,LOC101893942,17,12,13,13,21,17,12,14,4,4,6,4,4,4,4,2
11132,LOC101899143,4,1,4,2,2,5,2,8,4,2,3,6,3,4,4,2
11133,LOC109613521,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11134,LOC101894284,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,0
11135,LOC101899317,4,6,5,5,4,5,5,4,7,12,13,10,10,7,11,7
11136,LOC101899493,14,36,34,42,25,8,56,44,43,66,60,68,42,32,62,55
11137,LOC101899821,8,18,19,17,7,13,21,9,17,14,11,13,17,10,11,21
11138,LOC101899990,55,90,94,81,47,60,81,70,90,103,103,95,105,77,87,140
11139,LOC101900339,2,3,5,6,5,4,5,4,7,4,2,4,6,2,3,8
11140,LOC101900165,3,4,6,5,3,6,6,4,6,3,3,3,6,3,5,9
11141,LOC101900510,6,7,7,7,3,6,6,8,13,13,11,11,10,9,12,11
11142,LOC101894448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11143,LOC101894611,2,3,4,4,2,3,3,3,5,5,5,5,6,4,5,6
11144,LOC101900688,6,7,7,8,6,6,8,6,8,8,6,9,9,5,8,7
11145,LOC101900867,4,7,7,6,2,5,6,4,7,5,5,5,8,4,5,8
11146,LOC101894769,2,8,6,5,2,5,5,3,5,5,4,4,3,3,5,6
11147,LOC101901041,6,13,15,13,5,10,12,7,16,8,7,8,13,6,7,17
11148,LOC101901211,17,7,14,15,11,15,12,22,7,7,8,8,7,5,8,8
11149,LOC101894933,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
11150,LOC101901597,7,14,14,13,7,11,14,10,12,11,11,9,14,8,11,12
11151,LOC101901766,0,19,31,25,0,16,27,7,29,1,1,1,13,1,1,34
11152,LOC101887302,30,44,46,48,24,31,44,26,48,39,33,36,42,28,36,44
11153,LOC101887469,18,20,26,21,16,18,20,19,26,28,35,33,34,27,32,29
11154,LOC101887646,19,18,20,22,19,18,20,24,15,15,14,14,18,11,14,18
11155,LOC101895096,0,10,15,13,0,8,15,3,9,0,0,0,9,0,0,7
11156,LOC101895269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11157,LOC101895440,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,1
11158,LOC105262124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11159,LOC101887812,787,1233,1297,1202,957,1034,1205,852,994,835,794,728,1066,631,706,1323
11160,LOC109613519,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11161,LOC101887975,0,0,43,1,0,0,7,0,54,75,47,75,43,19,34,60
11162,LOC101888147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11163,LOC109613522,0,0,0,0,0,0,0,0,7,7,4,28,11,1,17,7
11164,LOC101888320,0,9,3,8,0,0,2,1,401,279,225,576,247,249,273,326
11165,LOC101888494,0,11,3,15,0,2,3,2,573,668,572,764,336,597,739,559
11166,LOC101895967,0,0,0,0,0,0,0,0,26,48,15,40,16,12,33,23
11167,LOC101888842,44,42,15,21,45,4,34,24,14,15,11,24,9,27,16,32
11168,LOC101889020,0,3,1,1,2,1,0,2,1,1,0,0,0,0,1,0
11169,LOC101896130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11170,LOC101889198,1,3,2,4,2,2,2,1,14,23,22,20,27,18,22,17
11171,LOC101889374,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
11172,LOC101896301,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
11173,LOC101889653,0,1,0,0,0,2,0,0,7,13,21,8,3,47,18,18
11174,LOC101889828,38,18,25,26,33,36,25,40,19,16,14,17,15,18,16,20
11175,LOC101890336,30,30,39,33,26,34,35,50,22,21,17,16,21,13,16,26
11176,LOC101890505,2013,2601,2825,2602,2133,2304,2655,1880,2618,2267,2165,2060,2622,1581,1704,2600
11177,LOC101890676,47,67,54,49,47,47,52,60,78,111,74,50,54,64,83,84
11178,LOC101890849,33,32,34,33,29,33,33,30,30,27,24,23,25,18,19,38
11179,LOC101891021,1,3,3,2,1,1,4,1,2,2,1,1,2,2,1,2
11180,LOC101891134,47,51,44,53,47,53,48,42,82,76,89,80,75,82,87,73
11181,LOC101891306,5,14,16,11,5,8,9,6,31,28,31,37,38,35,46,30
11182,LOC101891605,5,6,7,5,16,7,5,4,6,5,4,9,4,10,10,6
11183,LOC101891885,12,17,22,17,11,16,20,12,19,14,13,12,20,11,14,21
11184,LOC101896655,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11185,LOC101896835,1,2,2,1,0,1,1,0,2,3,3,3,5,3,3,2
11186,LOC101892182,27,28,41,40,27,31,34,28,41,36,43,42,47,34,44,36
11187,LOC101892459,3,8,12,11,3,5,12,6,6,8,6,7,10,5,7,10
11188,LOC101892634,2,4,5,5,1,2,5,3,4,2,2,2,4,2,2,7
11189,LOC101897006,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0
11190,LOC101892812,53,30,43,43,56,50,46,68,13,15,16,14,16,14,15,21
11191,LOC101897182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11192,LOC101897822,1,3,5,4,1,2,4,2,3,2,2,2,4,2,2,5
11193,LOC101897360,2,10,14,12,3,8,12,4,11,8,8,8,9,6,6,20
11194,LOC101897983,0,0,0,0,0,0,0,0,2,6,3,3,2,2,2,1
11195,LOC101898160,6,8,8,6,6,7,6,7,4,5,6,5,6,3,6,5
11196,LOC101898335,44,32,44,36,35,36,28,33,46,43,52,60,46,47,50,30
11197,LOC101898512,2,2,2,3,2,2,3,4,3,4,4,5,3,4,5,3
11198,LOC101898681,67,108,76,83,68,71,75,72,120,169,121,129,122,87,85,120
11199,LOC101898970,172,163,193,173,188,180,183,196,165,111,129,106,114,99,89,235
11200,LOC101899144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11201,LOC101899318,159,295,163,185,169,155,131,173,392,567,389,435,290,262,303,355
11202,LOC101899494,6,9,11,12,5,8,10,7,10,7,7,7,10,5,6,12
11203,LOC101899653,36,48,60,48,34,45,42,42,98,106,121,148,124,109,153,83
11204,LOC101900047,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0
11205,LOC101900219,11,15,19,20,7,17,19,9,15,16,12,16,14,17,13,14
11206,LOC101888441,1,1,2,2,1,2,1,1,3,2,4,4,3,2,4,2
11207,LOC101900396,57,39,44,49,50,54,49,60,33,39,36,36,40,30,34,38
11208,LOC101900568,45,59,60,52,61,47,52,45,62,78,70,70,87,57,50,51
11209,LOC101900745,3,6,7,7,3,5,6,4,7,4,5,4,6,3,4,10
11210,LOC101888608,2,3,3,4,2,3,3,2,3,3,2,3,4,2,2,3
11211,LOC101888785,7,10,11,11,8,9,9,9,10,11,14,11,12,9,13,9
11212,LOC101888962,0,1,1,1,0,1,1,0,2,1,1,0,1,1,0,1
11213,LOC101889144,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2
11214,LOC101900920,22,25,30,23,19,23,26,21,25,26,27,25,29,22,23,34
11215,LOC101901099,4,7,6,7,3,5,7,3,7,7,5,6,9,5,6,8
11216,LOC101889320,19,29,27,28,24,27,19,17,22,19,19,16,25,13,11,18
11217,LOC101901375,160,77,120,103,163,145,114,126,61,59,62,75,68,59,74,60
11218,LOC101901539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11219,LOC101901710,22,22,24,23,18,20,19,17,77,79,73,106,83,97,99,80
11220,LOC101887356,50,63,62,55,50,56,57,46,69,96,101,97,93,81,86,75
11221,LOC101887523,60,65,56,56,54,59,60,72,54,54,59,70,53,53,54,65
11222,LOC101887695,2,6,10,8,2,6,9,4,10,5,4,3,6,4,3,9
11223,LOC101887976,14,22,42,29,13,19,36,19,28,13,17,12,33,9,15,24
11224,LOC101889494,1,2,4,3,1,2,4,1,3,1,2,1,2,1,1,2
11225,LOC109613527,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
11226,LOC101889654,0,1,2,1,0,1,1,1,11,11,14,19,14,19,21,11
11227,LOC101891948,2,5,7,7,1,4,8,2,6,2,1,1,4,1,1,6
11228,LOC101889829,1,5,6,5,1,2,5,2,8,4,4,5,8,3,5,8
11229,LOC101889999,16,21,21,17,15,17,18,17,31,42,40,43,37,32,41,32
11230,LOC101890162,4,9,10,10,4,8,11,7,9,6,6,6,12,5,7,12
11231,LOC101890337,4,24,18,17,0,4,4,8,510,466,573,485,247,687,581,587
11232,LOC101890506,6,10,10,10,8,10,11,8,9,8,9,11,16,8,9,10
11233,LOC101892122,1,3,2,3,2,2,2,1,3,1,1,1,4,1,1,2
11234,LOC101890677,4,3,5,5,3,4,5,5,6,5,5,6,6,3,5,6
11235,LOC109613528,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
11236,LOC101892460,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2
11237,LOC101891483,2,3,4,2,2,2,3,1,6,8,9,10,7,11,6,8
11238,LOC101891135,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
11239,LOC101890961,0,2,1,1,2,1,1,1,1,3,3,1,3,1,3,2
11240,LOC101892635,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
11241,LOC101891665,40,26,31,28,37,35,28,32,26,35,32,31,25,22,29,22
11242,LOC101898384,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
11243,LOC101892813,5,12,14,11,6,8,12,6,17,24,27,18,27,15,22,16
11244,LOC101898559,0,0,0,0,0,0,0,0,3,7,4,4,4,1,4,3
11245,LOC101898731,0,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1
11246,LOC101892983,30,588,102,228,38,60,198,34,1125,1881,1301,1287,1211,1081,1281,752
11247,LOC101893162,7,4,11,6,8,8,8,5,27,26,15,45,19,30,15,28
11248,LOC101893323,12,23,26,24,14,21,25,13,32,31,25,30,37,36,27,30
11249,LOC101893495,1,3,5,4,2,3,5,2,6,2,2,2,5,2,2,4
11250,LOC101893662,23,28,34,31,23,24,31,31,25,26,26,28,30,24,25,37
11251,LOC101898212,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0
11252,LOC101893824,29,56,44,30,31,15,41,41,23,33,35,29,19,30,32,46
11253,LOC101894228,4,6,11,10,3,7,9,5,9,6,6,6,9,5,6,10
11254,LOC101894827,1044,1541,1590,1474,1205,1238,1538,1035,1267,1168,1077,957,1375,782,861,1401
11255,LOC101894993,8,15,14,13,7,10,12,8,12,13,13,9,15,7,9,13
11256,LOC101898896,3,8,10,6,3,6,9,5,8,7,7,5,14,3,7,9
11257,LOC101895156,26,45,48,37,29,35,43,35,55,83,86,71,77,71,87,79
11258,LOC101895326,2,4,4,3,1,3,3,2,4,4,5,4,4,2,3,4
11259,LOC101895499,5,7,10,7,5,7,7,6,8,7,7,8,8,7,7,10
11260,LOC101895795,4,3,3,3,6,6,3,4,6,10,8,8,9,10,14,10
11261,LOC101895968,9,17,20,19,8,14,18,12,22,19,19,20,21,13,19,18
11262,LOC105262126,2,8,8,7,4,6,6,7,11,9,14,12,8,6,9,15
11263,LOC101896656,10,29,36,30,10,23,34,15,28,13,11,14,25,9,9,42
11264,LOC101896475,66,113,112,98,59,69,82,88,114,155,134,145,138,115,116,174
11265,LOC101896836,50,91,86,83,75,77,86,17,121,69,72,107,192,89,91,110
11266,LOC101897007,7,5,6,7,5,6,6,6,5,7,5,6,6,5,5,5
11267,LOC101897183,107,160,162,120,112,136,148,97,236,245,243,231,280,222,247,209
11268,LOC109613536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11269,LOC101897527,104,123,145,122,103,122,132,114,162,196,190,183,202,152,197,171
11270,LOC101897701,7,17,17,12,23,5,18,19,10,24,24,15,27,11,22,17
11271,LOC101899077,2,1,0,4,1,3,3,0,10,3,1,3,3,3,2,1
11272,LOC101897870,14,32,45,31,13,24,32,22,30,22,22,23,29,14,22,42
11273,LOC101898035,1,3,3,2,0,1,2,2,7,14,13,9,9,5,11,7
11274,LOC101899431,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11275,LOC101899599,8,10,9,9,7,9,7,8,26,29,27,32,23,22,27,18
11276,LOC101899759,2,7,7,6,2,4,7,3,8,9,7,8,13,6,8,6
11277,LOC101899934,4,8,10,10,4,6,9,5,10,7,6,7,8,5,5,9
11278,LOC101900107,10,33,26,19,12,16,21,12,63,77,80,72,94,73,83,40
11279,LOC101891308,61,26,52,51,53,45,51,60,2,1,1,2,2,1,2,2
11280,LOC101900281,114,63,85,85,117,89,78,95,10,7,8,7,14,7,8,10
11281,LOC101891484,0,15,12,10,0,14,8,4,12,6,5,4,14,3,6,8
11282,LOC105262128,1,0,0,1,1,2,1,0,10,9,8,12,5,6,9,5
11283,LOC101900445,848,469,507,547,754,900,476,838,41,41,34,31,106,49,33,53
11284,LOC101900868,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11285,LOC101901042,13,17,19,9,8,21,10,14,42,55,46,55,54,50,69,36
11286,LOC101901212,3,10,13,9,3,7,11,3,14,14,19,18,25,13,25,9
11287,LOC101901376,16,40,47,40,25,30,27,17,37,44,59,50,86,39,47,32
11288,LOC105262129,9,17,20,12,5,9,10,7,54,66,81,69,101,51,96,41
11289,LOC101891666,1,4,6,3,1,2,3,4,19,25,24,28,30,16,33,14
11290,LOC101901540,2,6,8,4,2,3,5,4,41,48,60,56,65,42,52,26
11291,LOC101891835,9,13,11,10,6,8,9,6,7,0,8,5,6,1,10,2
11292,LOC101892009,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
11293,LOC101892183,7,4,6,5,3,7,5,7,0,0,0,0,0,1,0,1
11294,LOC101901711,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
11295,LOC101887244,1,3,3,3,1,3,3,2,3,2,2,2,3,2,2,3
11296,LOC101892351,1,3,4,3,1,3,5,2,3,1,1,1,3,1,1,4
11297,LOC101887416,21,23,31,25,18,23,21,25,30,25,23,25,27,21,24,37
11298,LOC101888027,3,10,13,11,2,7,12,8,11,5,5,6,12,4,6,20
11299,LOC101892519,1,3,3,3,1,2,2,2,4,4,3,5,5,2,4,6
11300,LOC101892692,8,20,23,24,10,16,28,11,22,20,16,18,26,13,15,21
11301,LOC101888209,0,0,0,0,0,0,0,0,2,2,2,3,1,2,2,2
11302,LOC105262130,0,0,0,1,0,0,0,0,17,17,16,16,24,24,20,7
11303,LOC101892869,0,0,0,0,0,0,0,0,3,4,4,4,2,4,4,3
11304,LOC101888378,11,311,360,292,10,181,369,87,198,30,31,26,261,28,34,167
11305,LOC101888545,0,35,62,49,0,28,50,18,34,1,0,0,24,1,0,53
11306,LOC101888724,11,12,14,13,11,12,12,12,17,17,18,18,21,15,18,16
11307,LOC101889086,4,6,7,5,3,4,4,3,27,27,31,29,23,30,33,20
11308,LOC101889375,8,8,10,10,6,10,9,8,9,8,8,8,9,5,7,9
11309,LOC101893038,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
11310,LOC101889548,1,7,1,3,2,2,2,2,8,13,16,10,13,8,10,27
11311,LOC101889714,56,48,56,52,67,56,40,56,49,54,51,52,65,44,49,56
11312,LOC101889885,27,22,20,24,26,22,20,26,29,33,29,35,26,28,32,31
11313,LOC101890051,10,8,12,12,8,11,12,12,9,8,6,8,8,5,8,14
11314,LOC101890962,28,33,31,31,30,30,29,26,31,33,35,37,41,32,34,32
11315,LOC101891136,1,4,4,3,2,2,3,2,4,3,2,3,5,2,2,3
11316,LOC101897425,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11317,LOC101893218,1756,2694,2729,2430,1869,2016,2624,1801,2315,2102,1940,1742,2302,1367,1598,2494
11318,LOC101893379,11,27,38,31,13,21,36,18,27,15,12,17,29,13,15,43
11319,LOC101893544,6,15,11,10,5,8,9,10,17,22,21,19,17,24,24,23
11320,LOC101893713,2,2,1,1,2,0,1,1,1,1,2,1,1,1,2,2
11321,LOC101893879,9,11,18,16,9,13,15,10,15,12,14,14,21,10,12,16
11322,LOC101894345,1,2,4,3,1,1,2,1,3,1,2,2,3,1,2,2
11323,LOC101894176,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
11324,LOC101894507,4,6,7,7,4,6,6,5,10,9,9,11,11,7,9,11
11325,LOC101897593,0,1,0,0,0,0,0,0,1,1,0,0,1,6,0,1
11326,LOC101894884,8,12,14,14,7,10,13,10,19,17,17,19,20,13,18,18
11327,LOC101895047,25,26,33,29,25,29,28,30,48,43,41,42,44,41,49,43
11328,LOC101897768,2,2,2,2,2,1,2,2,3,4,4,4,3,3,4,3
11329,LOC101897930,8,3,6,6,5,7,4,7,3,3,5,3,3,3,4,2
11330,LOC101895327,6,10,14,13,6,8,12,8,13,9,9,8,13,7,9,15
11331,LOC101895500,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
11332,LOC101896302,43,39,55,50,40,49,48,42,68,53,63,57,80,59,68,68
11333,LOC101895679,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11334,LOC101896476,58,48,51,50,56,56,49,67,30,40,31,34,40,26,30,36
11335,LOC101896657,7,9,10,9,6,9,8,7,15,15,17,15,19,11,15,13
11336,LOC101898098,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,0
11337,LOC101897068,6,10,13,11,6,9,12,7,12,6,6,6,10,5,6,12
11338,LOC105262135,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11339,LOC101898276,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11340,LOC105262136,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
11341,LOC101898447,11,12,15,14,9,13,12,11,12,9,10,11,12,10,11,16
11342,LOC101898846,0,0,0,0,0,0,0,0,4,4,4,4,3,3,4,5
11343,LOC101899027,12,6,11,6,8,9,7,13,0,0,0,0,0,1,0,1
11344,LOC101899378,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,0
11345,LOC101899549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11346,LOC101899707,0,0,0,0,0,0,0,0,4,6,8,7,3,2,4,2
11347,LOC101899880,25,24,29,18,43,26,17,25,10,25,20,16,13,13,11,9
11348,LOC101900048,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0
11349,LOC101900340,0,1,1,1,0,0,1,1,2,3,3,2,1,1,1,1
11350,LOC101900511,0,1,2,1,0,1,1,1,1,1,1,1,2,0,1,1
11351,LOC101900869,2,6,11,9,1,4,9,3,11,3,3,4,5,3,3,15
11352,LOC101900689,1615,2277,2257,2124,1760,1982,2258,1592,2074,1920,1821,1519,2102,1231,1386,2222
11353,LOC101901043,9,9,17,14,8,12,12,10,16,10,11,12,13,9,12,18
11354,LOC101901213,0,1,1,1,0,1,1,0,2,5,5,3,2,1,3,2
11355,LOC101901377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11356,LOC101901541,174,155,127,114,171,126,116,142,197,238,211,221,238,214,238,229
11357,LOC101901712,24,24,32,30,28,27,29,27,28,24,25,27,29,20,25,34
11358,LOC109613547,1,1,1,1,1,1,1,1,2,2,3,2,1,1,3,2
11359,LOC101887357,1,5,3,3,0,2,3,1,19,15,22,17,11,16,19,16
11360,LOC101887524,16,19,14,15,10,10,12,14,13,18,10,12,11,7,6,11
11361,LOC101887696,51,476,131,175,73,91,132,57,1105,1741,1244,1253,1225,821,1412,841
11362,LOC101888379,6,6,3,4,3,2,8,5,11,2,1,2,5,1,7,5
11363,LOC105262137,2,5,9,10,3,4,6,4,4,3,2,5,6,1,2,10
11364,LOC101887859,11,8,5,10,9,7,8,10,13,11,6,11,9,5,6,10
11365,LOC101888028,2,0,3,1,0,2,2,1,0,0,1,0,0,2,0,1
11366,LOC101888546,5,8,8,8,4,6,8,7,12,7,6,6,11,7,6,12
11367,LOC101888210,208,263,230,240,235,211,196,185,542,589,489,622,575,670,593,585
11368,LOC101888725,4,4,7,7,3,5,7,5,7,5,6,6,8,4,6,6
11369,LOC101889087,3,8,11,9,4,6,9,5,8,7,5,7,11,5,6,11
11370,LOC101889261,204,170,190,162,254,206,166,180,489,595,629,863,805,616,656,407
11371,LOC101889436,23,77,53,23,21,26,27,17,255,185,245,154,155,213,162,145
11372,LOC101889604,1,3,1,2,1,1,1,1,16,17,16,13,9,14,16,12
11373,LOC101889772,7,6,9,8,6,7,8,6,7,8,7,8,9,5,6,8
11374,LOC101889943,16,28,44,27,15,21,33,17,36,29,33,31,40,22,31,32
11375,LOC101890678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11376,LOC101890851,5,4,3,2,4,4,2,4,23,45,42,34,22,11,32,18
11377,LOC105262139,5,4,4,1,2,1,2,3,21,44,43,14,17,11,33,20
11378,LOC101891022,5,8,10,9,5,8,9,7,11,6,7,8,8,5,8,13
11379,LOC101891194,2,7,9,9,2,5,8,4,10,7,7,8,11,7,8,15
11380,LOC101891667,14,20,23,18,16,17,15,14,52,57,75,74,76,56,78,38
11381,LOC109613552,21,22,20,20,22,16,15,19,33,50,48,39,37,30,33,18
11382,LOC101891836,1,2,2,2,1,2,1,1,3,3,4,4,3,3,3,1
11383,LOC101893825,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0
11384,LOC101893163,0,2,1,1,0,1,1,0,1,1,0,1,1,0,1,1
11385,LOC105261418,2,3,4,3,2,3,3,3,3,2,1,2,4,1,2,4
11386,LOC101892693,48,39,53,46,39,51,46,51,34,31,32,31,35,24,29,46
11387,LOC101892870,0,9,3,3,1,1,2,1,8,34,16,24,14,9,13,10
11388,LOC101893496,1,4,4,3,1,3,2,2,3,8,4,5,5,3,5,3
11389,LOC101893324,6,70,32,27,8,20,23,6,19,47,34,33,34,26,23,11
11390,LOC101893998,0,5,5,5,0,3,6,1,5,0,0,0,3,0,0,5
11391,LOC101894177,7,12,10,14,7,9,13,7,12,10,13,10,16,9,10,19
11392,LOC101893663,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0
11393,LOC101894770,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
11394,LOC101894508,1,1,1,1,1,1,1,1,2,3,3,2,2,2,3,1
11395,LOC105262140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11396,LOC109613556,78,173,153,129,89,96,154,95,215,258,300,247,255,154,287,222
11397,LOC101894934,10,15,25,24,10,18,21,14,23,13,14,14,20,10,16,27
11398,LOC101895680,2,3,4,3,1,2,3,2,6,6,6,7,7,5,8,5
11399,LOC101895328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11400,LOC101895501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11401,LOC101895854,10,9,15,9,7,13,12,14,20,21,25,21,20,21,24,33
11402,LOC101896131,5,3,6,3,4,4,4,4,5,2,3,5,4,4,4,4
11403,LOC101896477,0,1,2,1,0,1,2,1,2,1,1,1,2,1,1,2
11404,LOC101896658,9,12,15,13,9,13,14,12,18,15,15,18,16,13,14,16
11405,LOC101896949,0,2,0,1,0,3,7,0,0,0,0,2,0,0,0,0
11406,LOC109613560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11407,LOC101897125,6,5,7,6,4,7,6,6,3,2,2,2,3,2,2,4
11408,LOC101897478,5,5,2,5,4,5,3,4,1,0,0,0,0,1,0,0
11409,LOC101897823,5,6,5,11,8,8,5,12,1,1,2,1,2,2,1,2
11410,LOC101897307,11,14,20,13,16,14,11,13,6,11,14,7,10,6,7,4
11411,LOC101897984,16,8,10,11,13,18,11,13,5,4,5,7,6,7,7,5
11412,LOC101898385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11413,LOC101899078,3,10,11,12,2,9,13,7,15,5,6,7,10,6,7,18
11414,LOC101898560,57,50,74,71,46,60,59,64,86,71,75,77,68,57,78,84
11415,LOC101898732,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
11416,LOC101900220,0,0,0,0,0,0,0,0,4,5,5,3,4,3,4,4
11417,LOC101899432,11,26,30,25,13,19,25,17,28,21,16,18,24,9,13,30
11418,LOC101900049,21,40,40,33,18,36,38,31,50,45,44,40,48,28,43,50
11419,LOC101899708,11,21,23,20,10,15,23,14,21,15,15,14,24,12,15,25
11420,LOC101899881,7,4,6,7,5,7,7,10,3,3,4,3,3,2,3,3
11421,LOC101900569,5,4,5,5,6,6,6,8,3,2,2,2,2,2,3,5
11422,LOC101900921,0,1,3,2,1,1,2,1,9,7,4,5,9,6,5,8
11423,LOC101901100,22,11,17,13,24,20,16,21,0,0,0,0,0,0,0,0
11424,LOC109613569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11425,LOC109613570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11426,LOC105262144,0,1,1,0,0,0,0,0,0,0,1,1,0,0,2,0
